ParticipantID,List_7,List_30,List_180,List_365,List_1825,List_5475,Indiff_Avg,k_7,k_30,k_180,k_365,k_1825,k_5475,k_avg,ln_k
DelayDiscountingTitrated Backup1-3008-1,975.0,975.0,899.0,801.0,389.0,93.0,688.6666666666666,0.003663003663003663,0.0008547008547008547,0.0006241502904461748,0.0006806560292784704,0.0008606542944677255,0.0017813129081357098,0.0014107463400054327,-6.5636363954792385
DelayDiscountingTitrated-3106-1,667.0,525.0,175.0,631.0,349.0,229.0,429.3333333333333,0.07132148211608481,0.03015873015873016,0.02619047619047619,0.0016021535722814406,0.0010220983632295796,0.0006149428725249746,0.02181831387888786,-3.825005575674474
DelayDiscountingTitrated-3143-1,994.0,974.0,771.0,749.0,99.0,429.0,669.3333333333334,0.0008623167576889911,0.000889801505817933,0.001650093673439977,0.0009181191360169724,0.0049868548498685486,0.00024310544858490064,0.0015917152285695537,-6.442943084086922
DelayDiscountingTitrated-2106-1,643.0,485.0,477.0,399.0,237.0,1.0,373.6666666666667,0.07931570762052877,0.035395189003436425,0.006091311437223387,0.004126755244275071,0.001764059880931738,0.18246575342465754,0.05152646276850883,-2.9656597631178783
DelayDiscountingTitrated-1091-1,127.0,323.0,529.0,115.0,331.0,331.0,292.6666666666667,0.9820022497187851,0.06986584107327141,0.0049464398235664776,0.021083978558665874,0.0011074783760294665,0.00036915945867648886,0.1798958578348325,-1.715377163111
DelayDiscountingTitrated-1029-1,375.0,817.0,393.0,805.0,623.0,671.0,614.0,0.23809523809523808,0.007466340269277846,0.008580718122702856,0.0006636603420403301,0.0003315816090943073,8.955487958407339e-05,0.042537848886322914,-3.1573610373357264
DelayDiscountingTitrated Backup1-3115-1,986.0,899.0,751.0,299.0,251.0,199.0,564.1666666666666,0.002028397565922921,0.0037449017426770485,0.001841988459831336,0.006423237274934714,0.0016351034219287235,0.0007351827631307222,0.002734801871404244,-5.901696287631961
DelayDiscountingTitrated-3122-1,869.0,749.0,165.0,321.0,99.0,81.0,380.6666666666667,0.02153542659871774,0.011170449488206497,0.028114478114478113,0.005795246020569283,0.0049868548498685486,0.00207227013924122,0.012279120868513566,-4.399854949337788
DelayDiscountingTitrated-2122-1,986.0,571.0,317.0,369.0,38.0,4.0,380.8333333333333,0.002028397565922921,0.025043782837127847,0.011969856291622854,0.0046850057541671306,0.013871665465032445,0.04547945205479452,0.017179693328111287,-4.0640272131027375
DelayDiscountingTitrated Backup1-3094-1,999.0,998.0,391.0,581.0,93.0,99.0,526.8333333333334,0.000143000143000143,6.68002672010688e-05,0.00865302642796249,0.0019758093037512085,0.005343938724407129,0.001662284949956183,0.002974143302713037,-5.817799246929172
DelayDiscountingTitrated Backup1-3069-1,789.0,497.0,499.0,799.0,399.0,99.0,513.6666666666666,0.038203874705775846,0.03373574782025486,0.005577822311289245,0.0006892176864916762,0.0008253510488550142,0.001662284949956183,0.013449049753770469,-4.308846825707426
DelayDiscountingTitrated-1110-1,999.0,999.0,595.0,13.0,9.0,34.0,441.5,0.000143000143000143,3.33667000333667e-05,0.003781512605042017,0.20800842992623814,0.060334855403348556,0.005189363416599517,0.046248421365710286,-3.0737279482395254
DelayDiscountingTitrated-2087-1,999.0,899.0,169.0,895.0,399.0,97.0,576.3333333333334,0.000143000143000143,0.0037449017426770485,0.027317554240631165,0.0003214203719292875,0.0008253510488550142,0.0017003248128795367,0.005675425393328698,-5.171609759247106
DelayDiscountingTitrated-1088-1,927.0,451.0,25.0,1.0,105.0,1.0,251.66666666666666,0.01124980736631222,0.04057649667405765,0.21666666666666667,2.736986301369863,0.00467058056099152,0.18246575342465754,0.5321026010104248,-0.6309189491932551
DelayDiscountingTitrated-2047-1,999.0,999.0,199.0,998.0,951.0,1.0,691.1666666666666,0.000143000143000143,3.33667000333667e-05,0.02236180904522613,5.490432920635792e-06,2.823271826339974e-05,0.18246575342465754,0.0341729420773502,-3.376321115380564
DelayDiscountingTitrated-2002-1,989.0,799.0,399.0,601.0,451.0,599.0,639.6666666666666,0.0015889065434060378,0.008385481852315394,0.008368142578668894,0.0018188863310008433,0.0006670109042310846,0.00012227380489552602,0.003491783669086297,-5.657342593357266
DelayDiscountingTitrated-3047-1,799.0,998.0,901.0,62.0,251.0,69.0,513.3333333333334,0.03593777936706598,6.68002672010688e-05,0.0006104328523862375,0.041449403446752096,0.0016351034219287235,0.0024644298855138642,0.013693991540141328,-4.290798116061949
DelayDiscountingTitrated-3002-1,497.0,889.0,425.0,199.0,815.0,199.0,504.0,0.14458177637252084,0.004161979752530934,0.007516339869281046,0.011027741446960832,0.00012438020001680813,0.0007351827631307222,0.028024566734073535,-3.574673770122955
DelayDiscountingTitrated-1030-1,93.0,151.0,599.0,245.0,309.0,893.0,381.6666666666667,1.3932411674347158,0.18741721854304635,0.00371916156557225,0.008442829186469108,0.0012253402491466065,2.1885082861627985e-05,0.2656779336769686,-1.3254704794319643
DelayDiscountingTitrated-1075-1,999.0,193.0,1.0,14.0,1.0,1.0,201.5,0.000143000143000143,0.1393782383419689,5.55,0.1929549902152642,0.5473972602739726,0.18246575342465754,1.1020565403998104,0.09717801649242751
DelayDiscountingTitrated Backup1-2011-1,949.0,749.0,689.0,675.0,679.0,687.0,738.0,0.007677254252596718,0.011170449488206497,0.002507660054829866,0.0013191273465246068,0.0002590433151088426,8.321535629066885e-05,0.0038361249689261995,-5.563292544565057
